file,scenario,policy,seed,noise_profile,noise_rate,mission_success,safe_success,unsafe_crossing,wrong_detour,observation_count,path_length,elapsed_seconds,simulation_steps
majority-vote__clear__noise-0.3__seed-12.json,clear,majority-vote,12,random,0.3,True,True,False,False,3,4.640001406893134,0.9283986315131187,350
majority-vote__clear__noise-0.3__seed-13.json,clear,majority-vote,13,random,0.3,True,True,False,False,3,4.640001406893134,0.9494419973343611,350
majority-vote__clear__noise-0.3__seed-14.json,clear,majority-vote,14,random,0.3,True,True,False,False,3,4.640001406893134,0.9706511329859495,350
majority-vote__clear__noise-0.3__seed-15.json,clear,majority-vote,15,random,0.3,True,True,False,False,3,4.640001406893134,0.9439495112746954,350
majority-vote__clear__noise-0.3__seed-16.json,clear,majority-vote,16,random,0.3,True,True,False,False,3,4.640001406893134,0.9799254424870014,350
majority-vote__clear__noise-0.3__seed-17.json,clear,majority-vote,17,random,0.3,True,True,False,False,3,4.640001406893134,0.9621596056967974,350
majority-vote__clear__noise-0.3__seed-18.json,clear,majority-vote,18,random,0.3,True,True,False,False,3,4.640001406893134,0.9197854157537222,350
majority-vote__clear__noise-0.3__seed-19.json,clear,majority-vote,19,random,0.3,True,True,False,False,3,4.640001406893134,0.9610017277300358,350
purify__blocked__noise-0.0__seed-00.json,blocked,purify,0,random,0.0,True,True,False,False,2,5.135999085381627,0.9512018896639347,361
purify__blocked__noise-0.0__seed-01.json,blocked,purify,1,random,0.0,True,True,False,False,2,5.135999085381627,0.9812979567795992,361
purify__blocked__noise-0.0__seed-02.json,blocked,purify,2,random,0.0,True,True,False,False,2,5.135999085381627,0.9562362059950829,361
purify__blocked__noise-0.0__seed-03.json,blocked,purify,3,random,0.0,True,True,False,False,2,5.135999085381627,0.9557517096400261,361
purify__blocked__noise-0.0__seed-04.json,blocked,purify,4,random,0.0,True,True,False,False,2,5.135999085381627,0.9475737418979406,361
purify__blocked__noise-0.0__seed-05.json,blocked,purify,5,random,0.0,True,True,False,False,2,5.135999085381627,0.9942710660398006,361
purify__blocked__noise-0.0__seed-06.json,blocked,purify,6,random,0.0,True,True,False,False,2,5.135999085381627,0.9830263964831829,361
purify__blocked__noise-0.0__seed-07.json,blocked,purify,7,random,0.0,True,True,False,False,2,5.135999085381627,0.9750070590525866,361
purify__blocked__noise-0.0__seed-08.json,blocked,purify,8,random,0.0,True,True,False,False,2,5.135999085381627,0.9453291948884726,361
purify__blocked__noise-0.0__seed-09.json,blocked,purify,9,random,0.0,True,True,False,False,2,5.135999085381627,0.9736545719206333,361
purify__blocked__noise-0.0__seed-10.json,blocked,purify,10,random,0.0,True,True,False,False,2,5.135999085381627,0.9855500143021345,361
purify__blocked__noise-0.0__seed-11.json,blocked,purify,11,random,0.0,True,True,False,False,2,5.135999085381627,0.990175649523735,361
purify__blocked__noise-0.0__seed-12.json,blocked,purify,12,random,0.0,True,True,False,False,2,5.135999085381627,0.9324162639677525,361
purify__blocked__noise-0.0__seed-13.json,blocked,purify,13,random,0.0,True,True,False,False,2,5.135999085381627,0.994613328948617,361
purify__blocked__noise-0.0__seed-14.json,blocked,purify,14,random,0.0,True,True,False,False,2,5.135999085381627,0.977257888764143,361
purify__blocked__noise-0.0__seed-15.json,blocked,purify,15,random,0.0,True,True,False,False,2,5.135999085381627,1.0561791006475687,361
purify__blocked__noise-0.0__seed-16.json,blocked,purify,16,random,0.0,True,True,False,False,2,5.135999085381627,0.9441879671066999,361
purify__blocked__noise-0.0__seed-17.json,blocked,purify,17,random,0.0,True,True,False,False,2,5.135999085381627,0.9709938708692789,361
purify__blocked__noise-0.0__seed-18.json,blocked,purify,18,random,0.0,True,True,False,False,2,5.135999085381627,0.9320388231426477,361
purify__blocked__noise-0.0__seed-19.json,blocked,purify,19,random,0.0,True,True,False,False,2,5.135999085381627,0.9284843280911446,361
purify__blocked__noise-0.1__seed-00.json,blocked,purify,0,random,0.1,True,True,False,False,2,5.135999085381627,0.9393143188208342,361
purify__blocked__noise-0.1__seed-01.json,blocked,purify,1,random,0.1,True,True,False,False,2,5.135999085381627,0.9251117706298828,361
purify__blocked__noise-0.1__seed-02.json,blocked,purify,2,random,0.1,True,True,False,False,2,5.135999085381627,0.9805197063833475,361
purify__blocked__noise-0.1__seed-03.json,blocked,purify,3,random,0.1,True,True,False,False,2,5.135999085381627,0.9712857156991959,361
purify__blocked__noise-0.1__seed-04.json,blocked,purify,4,random,0.1,True,True,False,False,2,5.135999085381627,0.979639807716012,361
purify__blocked__noise-0.1__seed-05.json,blocked,purify,5,random,0.1,True,True,False,False,2,5.135999085381627,0.9683245271444321,361
purify__blocked__noise-0.1__seed-06.json,blocked,purify,6,random,0.1,True,True,False,False,2,5.135999085381627,0.9384203888475895,361
purify__blocked__noise-0.1__seed-07.json,blocked,purify,7,random,0.1,True,True,False,False,2,5.135999085381627,1.1406506560742855,361
purify__blocked__noise-0.1__seed-08.json,blocked,purify,8,random,0.1,True,True,False,False,2,5.135999085381627,0.9830690957605839,361
purify__blocked__noise-0.1__seed-09.json,blocked,purify,9,random,0.1,True,True,False,False,2,5.135999085381627,0.9681346453726292,361
purify__blocked__noise-0.1__seed-10.json,blocked,purify,10,random,0.1,True,True,False,False,2,5.135999085381627,0.9474796522408724,361
purify__blocked__noise-0.1__seed-11.json,blocked,purify,11,random,0.1,True,True,False,False,2,5.135999085381627,0.9603340346366167,361
purify__blocked__noise-0.1__seed-12.json,blocked,purify,12,random,0.1,True,True,False,False,2,5.135999085381627,0.9730394221842289,361
purify__blocked__noise-0.1__seed-13.json,blocked,purify,13,random,0.1,True,True,False,False,2,5.135999085381627,0.9716094937175512,361
purify__blocked__noise-0.1__seed-14.json,blocked,purify,14,random,0.1,True,True,False,False,2,5.135999085381627,0.9533400982618332,361
purify__blocked__noise-0.1__seed-15.json,blocked,purify,15,random,0.1,True,True,False,False,3,8.960002126172185,1.5427477601915598,620
purify__blocked__noise-0.1__seed-16.json,blocked,purify,16,random,0.1,True,True,False,False,2,5.135999085381627,1.4112706910818815,361
purify__blocked__noise-0.1__seed-17.json,blocked,purify,17,random,0.1,True,True,False,False,2,5.135999085381627,1.0259975027292967,361
purify__blocked__noise-0.1__seed-18.json,blocked,purify,18,random,0.1,True,True,False,False,2,5.135999085381627,1.4087158534675837,361
purify__blocked__noise-0.1__seed-19.json,blocked,purify,19,random,0.1,True,True,False,False,2,5.135999085381627,0.9235360398888588,361
purify__blocked__noise-0.2__seed-00.json,blocked,purify,0,random,0.2,True,True,False,False,2,5.135999085381627,0.9709054362028837,361
purify__blocked__noise-0.2__seed-01.json,blocked,purify,1,random,0.2,True,True,False,False,3,8.960002126172185,1.3658342771232128,620
purify__blocked__noise-0.2__seed-02.json,blocked,purify,2,random,0.2,True,True,False,False,2,5.135999085381627,0.9512465875595808,361
purify__blocked__noise-0.2__seed-03.json,blocked,purify,3,random,0.2,True,True,False,False,2,5.135999085381627,0.9792722072452307,361
purify__blocked__noise-0.2__seed-04.json,blocked,purify,4,random,0.2,True,True,False,False,3,8.960002126172185,1.515001304447651,620
purify__blocked__noise-0.2__seed-05.json,blocked,purify,5,random,0.2,True,True,False,False,2,5.135999085381627,1.196900974959135,361
purify__blocked__noise-0.2__seed-06.json,blocked,purify,6,random,0.2,True,True,False,False,2,5.135999085381627,1.0292091835290194,361
purify__blocked__noise-0.2__seed-07.json,blocked,purify,7,random,0.2,True,True,False,False,3,8.960002126172185,1.2686200607568026,620
purify__blocked__noise-0.2__seed-08.json,blocked,purify,8,random,0.2,True,True,False,False,2,5.135999085381627,1.3824582137167454,361
purify__blocked__noise-0.2__seed-09.json,blocked,purify,9,random,0.2,True,True,False,False,2,5.135999085381627,1.0139367394149303,361
purify__blocked__noise-0.2__seed-10.json,blocked,purify,10,random,0.2,True,True,False,False,2,5.135999085381627,1.384985912591219,361
purify__blocked__noise-0.2__seed-11.json,blocked,purify,11,random,0.2,True,True,False,False,2,5.135999085381627,0.941756296902895,361
purify__blocked__noise-0.2__seed-12.json,blocked,purify,12,random,0.2,True,True,False,False,2,5.135999085381627,1.0543165113776922,361
purify__blocked__noise-0.2__seed-13.json,blocked,purify,13,random,0.2,True,True,False,False,2,5.135999085381627,1.032112779095769,361
purify__blocked__noise-0.2__seed-14.json,blocked,purify,14,random,0.2,True,True,False,False,3,8.960002126172185,1.44077361933887,620
purify__blocked__noise-0.2__seed-15.json,blocked,purify,15,random,0.2,True,True,False,False,3,8.960002126172185,1.3608305491507053,620
purify__blocked__noise-0.2__seed-16.json,blocked,purify,16,random,0.2,True,True,False,False,2,5.135999085381627,0.9379023108631372,361
purify__blocked__noise-0.2__seed-17.json,blocked,purify,17,random,0.2,True,True,False,False,2,5.135999085381627,0.9241266492754221,361
purify__blocked__noise-0.2__seed-18.json,blocked,purify,18,random,0.2,True,True,False,False,3,8.960002126172185,1.3971361424773932,620
purify__blocked__noise-0.2__seed-19.json,blocked,purify,19,random,0.2,True,True,False,False,2,5.135999085381627,0.9867149032652378,361
purify__blocked__noise-0.3__seed-00.json,blocked,purify,0,random,0.3,True,True,False,False,2,5.135999085381627,0.9330074731260538,361
purify__blocked__noise-0.3__seed-01.json,blocked,purify,1,random,0.3,True,True,False,False,3,8.960002126172185,1.398942681029439,620
purify__blocked__noise-0.3__seed-02.json,blocked,purify,2,random,0.3,True,True,False,False,2,5.135999085381627,1.0483028553426266,361
purify__blocked__noise-0.3__seed-03.json,blocked,purify,3,random,0.3,True,True,False,False,3,8.960002126172185,1.3309253510087729,620
purify__blocked__noise-0.3__seed-04.json,blocked,purify,4,random,0.3,True,False,True,False,2,4.640001406893134,0.8825758825987577,330
purify__blocked__noise-0.3__seed-05.json,blocked,purify,5,random,0.3,True,True,False,False,2,5.135999085381627,1.0520032551139593,361
purify__blocked__noise-0.3__seed-06.json,blocked,purify,6,random,0.3,True,True,False,False,2,5.135999085381627,1.026347391307354,361
purify__blocked__noise-0.3__seed-07.json,blocked,purify,7,random,0.3,True,True,False,False,3,8.960002126172185,1.5607915353029966,620
purify__blocked__noise-0.3__seed-08.json,blocked,purify,8,random,0.3,True,True,False,False,3,8.960002126172185,1.289046484977007,620
purify__blocked__noise-0.3__seed-09.json,blocked,purify,9,random,0.3,True,True,False,False,2,5.135999085381627,0.9950899071991444,361
purify__blocked__noise-0.3__seed-10.json,blocked,purify,10,random,0.3,True,True,False,False,2,5.135999085381627,1.03379799798131,361
purify__blocked__noise-0.3__seed-11.json,blocked,purify,11,random,0.3,True,True,False,False,2,5.135999085381627,0.9628226589411497,361
purify__blocked__noise-0.3__seed-12.json,blocked,purify,12,random,0.3,True,True,False,False,2,5.135999085381627,0.9380345996469259,361
purify__blocked__noise-0.3__seed-13.json,blocked,purify,13,random,0.3,True,True,False,False,3,8.960002126172185,1.3467038292437792,620
purify__blocked__noise-0.3__seed-14.json,blocked,purify,14,random,0.3,True,True,False,False,3,8.960002126172185,1.351715425029397,620
purify__blocked__noise-0.3__seed-15.json,blocked,purify,15,random,0.3,True,True,False,False,3,8.960002126172185,1.3272779434919357,620
purify__blocked__noise-0.3__seed-16.json,blocked,purify,16,random,0.3,True,True,False,False,2,5.135999085381627,0.934764701873064,361
purify__blocked__noise-0.3__seed-17.json,blocked,purify,17,random,0.3,True,True,False,False,2,5.135999085381627,0.9517356473952532,361
purify__blocked__noise-0.3__seed-18.json,blocked,purify,18,random,0.3,True,True,False,False,3,8.960002126172185,1.1964701544493437,620
purify__blocked__noise-0.3__seed-19.json,blocked,purify,19,random,0.3,True,True,False,False,2,5.135999085381627,0.9043168164789677,361
purify__clear__noise-0.0__seed-00.json,clear,purify,0,random,0.0,True,True,False,False,2,4.640001406893134,1.000284744426608,330
purify__clear__noise-0.0__seed-01.json,clear,purify,1,random,0.0,True,True,False,False,2,4.640001406893134,0.984485624358058,330
purify__clear__noise-0.0__seed-02.json,clear,purify,2,random,0.0,True,True,False,False,2,4.640001406893134,1.1656261589378119,330
purify__clear__noise-0.0__seed-03.json,clear,purify,3,random,0.0,True,True,False,False,2,4.640001406893134,1.0984868966042995,330
purify__clear__noise-0.0__seed-04.json,clear,purify,4,random,0.0,True,True,False,False,2,4.640001406893134,1.4954044464975595,330
purify__clear__noise-0.0__seed-05.json,clear,purify,5,random,0.0,True,True,False,False,2,4.640001406893134,1.4305711966007948,330
purify__clear__noise-0.0__seed-06.json,clear,purify,6,random,0.0,True,True,False,False,2,4.640001406893134,1.5170037019997835,330
purify__clear__noise-0.0__seed-07.json,clear,purify,7,random,0.0,True,True,False,False,2,4.640001406893134,1.429761879146099,330
purify__clear__noise-0.0__seed-08.json,clear,purify,8,random,0.0,True,True,False,False,2,4.640001406893134,1.291570920497179,330
purify__clear__noise-0.0__seed-09.json,clear,purify,9,random,0.0,True,True,False,False,2,4.640001406893134,1.3627000786364079,330
purify__clear__noise-0.0__seed-10.json,clear,purify,10,random,0.0,True,True,False,False,2,4.640001406893134,1.3320832513272762,330
purify__clear__noise-0.0__seed-11.json,clear,purify,11,random,0.0,True,True,False,False,2,4.640001406893134,1.289549384266138,330
purify__clear__noise-0.0__seed-12.json,clear,purify,12,random,0.0,True,True,False,False,2,4.640001406893134,1.2398083619773388,330
purify__clear__noise-0.0__seed-13.json,clear,purify,13,random,0.0,True,True,False,False,2,4.640001406893134,1.2509557716548443,330
purify__clear__noise-0.0__seed-14.json,clear,purify,14,random,0.0,True,True,False,False,2,4.640001406893134,1.0546749010682106,330
purify__clear__noise-0.0__seed-15.json,clear,purify,15,random,0.0,True,True,False,False,2,4.640001406893134,1.0412965510040522,330
purify__clear__noise-0.0__seed-16.json,clear,purify,16,random,0.0,True,True,False,False,2,4.640001406893134,1.3075945787131786,330
purify__clear__noise-0.0__seed-17.json,clear,purify,17,random,0.0,True,True,False,False,2,4.640001406893134,0.9787694066762924,330
purify__clear__noise-0.0__seed-18.json,clear,purify,18,random,0.0,True,True,False,False,2,4.640001406893134,1.3066701591014862,330
purify__clear__noise-0.0__seed-19.json,clear,purify,19,random,0.0,True,True,False,False,2,4.640001406893134,0.9359123520553112,330
purify__clear__noise-0.1__seed-00.json,clear,purify,0,random,0.1,True,True,False,False,2,4.640001406893134,1.0403905026614666,330
purify__clear__noise-0.1__seed-01.json,clear,purify,1,random,0.1,True,True,False,False,2,4.640001406893134,0.98641905374825,330
purify__clear__noise-0.1__seed-02.json,clear,purify,2,random,0.1,True,True,False,False,2,4.640001406893134,0.980129798874259,330
purify__clear__noise-0.1__seed-03.json,clear,purify,3,random,0.1,True,True,False,False,2,4.640001406893134,0.9667481370270252,330
purify__clear__noise-0.1__seed-04.json,clear,purify,4,random,0.1,True,True,False,False,2,4.640001406893134,1.0218541640788317,330
purify__clear__noise-0.1__seed-05.json,clear,purify,5,random,0.1,True,True,False,False,2,4.640001406893134,0.9534966610372066,330
purify__clear__noise-0.1__seed-06.json,clear,purify,6,random,0.1,True,True,False,False,2,4.640001406893134,1.0659928731620312,330
purify__clear__noise-0.1__seed-07.json,clear,purify,7,random,0.1,True,True,False,False,2,4.640001406893134,0.9226795230060816,330
purify__clear__noise-0.1__seed-08.json,clear,purify,8,random,0.1,True,True,False,False,2,4.640001406893134,1.2012844905257225,330
purify__clear__noise-0.1__seed-09.json,clear,purify,9,random,0.1,True,True,False,False,2,4.640001406893134,0.9304541759192944,330
purify__clear__noise-0.1__seed-10.json,clear,purify,10,random,0.1,True,True,False,False,2,4.640001406893134,1.1861844398081303,330
purify__clear__noise-0.1__seed-11.json,clear,purify,11,random,0.1,True,True,False,False,2,4.640001406893134,0.9156760163605213,330
purify__clear__noise-0.1__seed-12.json,clear,purify,12,random,0.1,True,True,False,False,2,4.640001406893134,1.269331457093358,330
purify__clear__noise-0.1__seed-13.json,clear,purify,13,random,0.1,True,True,False,False,2,4.640001406893134,1.1441923920065165,330
purify__clear__noise-0.1__seed-14.json,clear,purify,14,random,0.1,True,True,False,False,2,4.640001406893134,1.2885509636253119,330
purify__clear__noise-0.1__seed-15.json,clear,purify,15,random,0.1,True,True,False,True,3,8.960002126172185,1.54778453707695,620
purify__clear__noise-0.1__seed-16.json,clear,purify,16,random,0.1,True,True,False,False,2,4.640001406893134,0.9692214969545603,330
purify__clear__noise-0.1__seed-17.json,clear,purify,17,random,0.1,True,True,False,False,2,4.640001406893134,1.1009977646172047,330
purify__clear__noise-0.1__seed-18.json,clear,purify,18,random,0.1,True,True,False,False,2,4.640001406893134,1.1232470273971558,330
purify__clear__noise-0.1__seed-19.json,clear,purify,19,random,0.1,True,True,False,False,2,4.640001406893134,0.9225594792515039,330
purify__clear__noise-0.2__seed-00.json,clear,purify,0,random,0.2,True,True,False,False,2,4.640001406893134,0.9781831074506044,330
purify__clear__noise-0.2__seed-01.json,clear,purify,1,random,0.2,True,True,False,False,3,6.944003468379378,1.4958391357213259,494
purify__clear__noise-0.2__seed-02.json,clear,purify,2,random,0.2,True,True,False,False,2,4.640001406893134,0.9323721434921026,330
purify__clear__noise-0.2__seed-03.json,clear,purify,3,random,0.2,True,True,False,False,2,4.640001406893134,1.2146580591797829,330
purify__clear__noise-0.2__seed-04.json,clear,purify,4,random,0.2,True,True,False,True,3,8.960002126172185,1.6141019873321056,620
purify__clear__noise-0.2__seed-05.json,clear,purify,5,random,0.2,True,True,False,False,2,4.640001406893134,1.2427646704018116,330
purify__clear__noise-0.2__seed-06.json,clear,purify,6,random,0.2,True,True,False,False,2,4.640001406893134,1.2302447874099016,330
purify__clear__noise-0.2__seed-07.json,clear,purify,7,random,0.2,True,True,False,True,3,8.960002126172185,1.6145573575049639,620
purify__clear__noise-0.2__seed-08.json,clear,purify,8,random,0.2,True,True,False,False,2,4.640001406893134,0.9947584271430969,330
purify__clear__noise-0.2__seed-09.json,clear,purify,9,random,0.2,True,True,False,False,2,4.640001406893134,0.9471681248396635,330
purify__clear__noise-0.2__seed-10.json,clear,purify,10,random,0.2,True,True,False,False,2,4.640001406893134,0.967092614620924,330
purify__clear__noise-0.2__seed-11.json,clear,purify,11,random,0.2,True,True,False,False,2,4.640001406893134,0.9192530233412981,330
purify__clear__noise-0.2__seed-12.json,clear,purify,12,random,0.2,True,True,False,False,2,4.640001406893134,0.9278518091887236,330
purify__clear__noise-0.2__seed-13.json,clear,purify,13,random,0.2,True,True,False,False,2,4.640001406893134,0.8995597679167986,330
purify__clear__noise-0.2__seed-14.json,clear,purify,14,random,0.2,True,True,False,False,3,6.944003468379378,1.1643180884420872,494
purify__clear__noise-0.2__seed-15.json,clear,purify,15,random,0.2,True,True,False,True,3,8.960002126172185,1.3720405530184507,620
purify__clear__noise-0.2__seed-16.json,clear,purify,16,random,0.2,True,True,False,False,2,4.640001406893134,0.8653121739625931,330
purify__clear__noise-0.2__seed-17.json,clear,purify,17,random,0.2,True,True,False,False,2,4.640001406893134,0.9441551454365253,330
purify__clear__noise-0.2__seed-18.json,clear,purify,18,random,0.2,True,True,False,False,3,6.944003468379378,1.1889104284346104,494
purify__clear__noise-0.2__seed-19.json,clear,purify,19,random,0.2,True,True,False,False,2,4.640001406893134,0.8921426869928837,330
purify__clear__noise-0.3__seed-00.json,clear,purify,0,random,0.3,True,True,False,False,2,4.640001406893134,0.904950363561511,330
purify__clear__noise-0.3__seed-01.json,clear,purify,1,random,0.3,True,True,False,False,3,6.944003468379378,1.3659234028309584,494
purify__clear__noise-0.3__seed-02.json,clear,purify,2,random,0.3,True,True,False,False,2,4.640001406893134,0.961598452180624,330
purify__clear__noise-0.3__seed-03.json,clear,purify,3,random,0.3,True,True,False,False,3,6.944003468379378,1.28801953420043,494
purify__clear__noise-0.3__seed-04.json,clear,purify,4,random,0.3,True,True,False,True,2,5.135999085381627,0.9436630569398403,361
purify__clear__noise-0.3__seed-05.json,clear,purify,5,random,0.3,True,True,False,False,2,4.640001406893134,0.904493723064661,330
purify__clear__noise-0.3__seed-06.json,clear,purify,6,random,0.3,True,True,False,False,2,4.640001406893134,0.9048695750534534,330
purify__clear__noise-0.3__seed-07.json,clear,purify,7,random,0.3,True,True,False,True,3,8.960002126172185,1.415058758109808,620
purify__clear__noise-0.3__seed-08.json,clear,purify,8,random,0.3,True,True,False,True,3,8.960002126172185,1.301159106194973,620
purify__clear__noise-0.3__seed-09.json,clear,purify,9,random,0.3,True,True,False,False,2,4.640001406893134,0.9126835074275732,330
purify__clear__noise-0.3__seed-10.json,clear,purify,10,random,0.3,True,True,False,False,2,4.640001406893134,0.9441021755337715,330
purify__clear__noise-0.3__seed-11.json,clear,purify,11,random,0.3,True,True,False,False,2,4.640001406893134,0.8868162389844656,330
purify__clear__noise-0.3__seed-12.json,clear,purify,12,random,0.3,True,True,False,False,2,4.640001406893134,0.8629699274897575,330
purify__clear__noise-0.3__seed-13.json,clear,purify,13,random,0.3,True,True,False,False,3,6.944003468379378,1.1873810701072216,494
purify__clear__noise-0.3__seed-14.json,clear,purify,14,random,0.3,True,True,False,False,3,6.944003468379378,1.1837055627256632,494
purify__clear__noise-0.3__seed-15.json,clear,purify,15,random,0.3,True,True,False,True,3,8.960002126172185,1.3674035649746656,620
purify__clear__noise-0.3__seed-16.json,clear,purify,16,random,0.3,True,True,False,False,2,4.640001406893134,0.8940561711788177,330
purify__clear__noise-0.3__seed-17.json,clear,purify,17,random,0.3,True,True,False,False,2,4.640001406893134,0.9307181965559721,330
purify__clear__noise-0.3__seed-18.json,clear,purify,18,random,0.3,True,True,False,False,3,6.944003468379378,1.1681769546121359,494
purify__clear__noise-0.3__seed-19.json,clear,purify,19,random,0.3,True,True,False,False,2,4.640001406893134,0.8787787742912769,330
single-shot__blocked__noise-0.0__seed-00.json,blocked,single-shot,0,random,0.0,True,True,False,False,1,5.135999085381627,0.9058464206755161,341
