profile,policy_a,policy_b,metric,higher_is_better,shared_seed_count,eligible_pairs,mean_a,mean_b,mean_difference_b_minus_a,a_better,ties,b_better
independent-noise,naive-majority,purify-passive,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
independent-noise,naive-majority,purify-passive,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
independent-noise,naive-majority,purify-passive,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
independent-noise,naive-majority,purify-passive,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
independent-noise,naive-majority,purify-passive,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
independent-noise,naive-majority,v3-logodds,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
independent-noise,naive-majority,v3-logodds,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
independent-noise,naive-majority,v3-logodds,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
independent-noise,naive-majority,v3-logodds,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
independent-noise,naive-majority,v3-logodds,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
independent-noise,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
independent-noise,purify-active,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
independent-noise,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
independent-noise,purify-active,purify-passive,observation_count,False,20,20,2.05,1.0,-1.05,0,0,20
independent-noise,purify-active,purify-passive,path_length,False,20,20,5.8505493582944785,4.376784280481677,-1.4737650778128035,8,0,12
independent-noise,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
independent-noise,purify-active,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
independent-noise,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
independent-noise,purify-active,v3-logodds,observation_count,False,20,20,2.05,1.0,-1.05,0,0,20
independent-noise,purify-active,v3-logodds,path_length,False,20,20,5.8505493582944785,4.376784280481677,-1.4737650778128035,8,0,12
independent-noise,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
independent-noise,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
independent-noise,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
independent-noise,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
independent-noise,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,conformal-only,lineage-only,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,conformal-only,lineage-only,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,conformal-only,lineage-only,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,conformal-only,lineage-only,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,conformal-only,lineage-only,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,conformal-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,conformal-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,conformal-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,conformal-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,conformal-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,conformal-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,conformal-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,conformal-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,conformal-only,purify-active,observation_count,False,20,20,1.0,4.0,3.0,20,0,0
ood-severity,conformal-only,purify-active,path_length,False,20,20,4.376784280481677,4.7739086796441965,0.3971243991625218,13,7,0
ood-severity,conformal-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,conformal-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,conformal-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,conformal-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,conformal-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,conformal-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,conformal-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,conformal-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,conformal-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,conformal-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,lineage-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,lineage-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,lineage-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,lineage-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,lineage-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,lineage-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,lineage-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,lineage-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,lineage-only,purify-active,observation_count,False,20,20,1.0,4.0,3.0,20,0,0
ood-severity,lineage-only,purify-active,path_length,False,20,20,4.376784280481677,4.7739086796441965,0.3971243991625218,13,7,0
ood-severity,lineage-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,lineage-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,lineage-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,lineage-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,lineage-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,lineage-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,lineage-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,lineage-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,lineage-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,lineage-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,naive-majority,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,naive-majority,purify-active,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,naive-majority,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,naive-majority,purify-active,observation_count,False,20,20,1.0,4.0,3.0,20,0,0
ood-severity,naive-majority,purify-active,path_length,False,20,20,4.376784280481677,4.7739086796441965,0.3971243991625218,13,7,0
ood-severity,naive-majority,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,naive-majority,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,naive-majority,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,naive-majority,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,naive-majority,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,naive-majority,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,naive-majority,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,naive-majority,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,naive-majority,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,naive-majority,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
ood-severity,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,purify-active,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,purify-active,purify-passive,observation_count,False,20,20,4.0,1.0,-3.0,0,0,20
ood-severity,purify-active,purify-passive,path_length,False,20,20,4.7739086796441965,4.376784280481677,-0.3971243991625218,0,7,13
ood-severity,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,purify-active,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,purify-active,v3-logodds,observation_count,False,20,20,4.0,1.0,-3.0,0,0,20
ood-severity,purify-active,v3-logodds,path_length,False,20,20,4.7739086796441965,4.376784280481677,-0.3971243991625218,0,7,13
ood-severity,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
ood-severity,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
ood-severity,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
ood-severity,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
ood-severity,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,conformal-only,lineage-only,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,conformal-only,lineage-only,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,conformal-only,lineage-only,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,conformal-only,lineage-only,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,conformal-only,lineage-only,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,conformal-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,conformal-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,conformal-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,conformal-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,conformal-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-active,safe_success,True,20,20,0.4,0.35,-0.05,8,5,7
pose-calibration-drift,conformal-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-active,observation_count,False,20,20,1.0,3.05,2.05,20,0,0
pose-calibration-drift,conformal-only,purify-active,path_length,False,20,20,4.376784280481677,5.6045481287202135,1.227763848238539,12,0,8
pose-calibration-drift,conformal-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,conformal-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,conformal-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,conformal-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,conformal-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,conformal-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,conformal-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,lineage-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,lineage-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,lineage-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,lineage-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,lineage-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-active,safe_success,True,20,20,0.4,0.35,-0.05,8,5,7
pose-calibration-drift,lineage-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-active,observation_count,False,20,20,1.0,3.05,2.05,20,0,0
pose-calibration-drift,lineage-only,purify-active,path_length,False,20,20,4.376784280481677,5.6045481287202135,1.227763848238539,12,0,8
pose-calibration-drift,lineage-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,lineage-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,lineage-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,lineage-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,lineage-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,lineage-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,lineage-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-active,safe_success,True,20,20,0.4,0.35,-0.05,8,5,7
pose-calibration-drift,naive-majority,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-active,observation_count,False,20,20,1.0,3.05,2.05,20,0,0
pose-calibration-drift,naive-majority,purify-active,path_length,False,20,20,4.376784280481677,5.6045481287202135,1.227763848238539,12,0,8
pose-calibration-drift,naive-majority,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,naive-majority,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,naive-majority,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,naive-majority,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,naive-majority,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,naive-majority,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,naive-majority,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
pose-calibration-drift,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,purify-active,purify-passive,safe_success,True,20,20,0.35,0.4,0.05,7,5,8
pose-calibration-drift,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,purify-active,purify-passive,observation_count,False,20,20,3.05,1.0,-2.05,0,0,20
pose-calibration-drift,purify-active,purify-passive,path_length,False,20,20,5.6045481287202135,4.376784280481677,-1.227763848238539,8,0,12
pose-calibration-drift,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,purify-active,v3-logodds,safe_success,True,20,20,0.35,0.4,0.05,7,5,8
pose-calibration-drift,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,purify-active,v3-logodds,observation_count,False,20,20,3.05,1.0,-2.05,0,0,20
pose-calibration-drift,purify-active,v3-logodds,path_length,False,20,20,5.6045481287202135,4.376784280481677,-1.227763848238539,8,0,12
pose-calibration-drift,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
pose-calibration-drift,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
pose-calibration-drift,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
pose-calibration-drift,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
pose-calibration-drift,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,conformal-only,lineage-only,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,conformal-only,lineage-only,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,conformal-only,lineage-only,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,conformal-only,lineage-only,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,conformal-only,lineage-only,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,conformal-only,naive-majority,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
shared-occlusion,conformal-only,naive-majority,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
shared-occlusion,conformal-only,naive-majority,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
shared-occlusion,conformal-only,naive-majority,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
shared-occlusion,conformal-only,naive-majority,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
shared-occlusion,conformal-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,conformal-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,conformal-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,conformal-only,purify-active,observation_count,False,20,20,1.0,4.0,3.0,20,0,0
shared-occlusion,conformal-only,purify-active,path_length,False,20,20,4.376784280481677,4.585808116352437,0.20902383587076212,9,11,0
shared-occlusion,conformal-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,conformal-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,conformal-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,conformal-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,conformal-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,conformal-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,conformal-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,conformal-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,conformal-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,conformal-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,lineage-only,naive-majority,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
