profile,policy_a,policy_b,metric,higher_is_better,shared_seed_count,eligible_pairs,mean_a,mean_b,mean_difference_b_minus_a,a_better,ties,b_better
shared-occlusion,lineage-only,naive-majority,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
shared-occlusion,lineage-only,naive-majority,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
shared-occlusion,lineage-only,naive-majority,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
shared-occlusion,lineage-only,naive-majority,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
shared-occlusion,lineage-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,lineage-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,lineage-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,lineage-only,purify-active,observation_count,False,20,20,1.0,4.0,3.0,20,0,0
shared-occlusion,lineage-only,purify-active,path_length,False,20,20,4.376784280481677,4.585808116352437,0.20902383587076212,9,11,0
shared-occlusion,lineage-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,lineage-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,lineage-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,lineage-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,lineage-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,lineage-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,lineage-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,lineage-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,lineage-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,lineage-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
shared-occlusion,naive-majority,purify-active,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
shared-occlusion,naive-majority,purify-active,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
shared-occlusion,naive-majority,purify-active,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
shared-occlusion,naive-majority,purify-active,observation_count,False,19,19,1.0,4.0,3.0,19,0,0
shared-occlusion,naive-majority,purify-active,path_length,False,19,19,4.2186655043333365,4.414814443719127,0.19614893938579248,8,11,0
shared-occlusion,naive-majority,purify-passive,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
shared-occlusion,naive-majority,purify-passive,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
shared-occlusion,naive-majority,purify-passive,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
shared-occlusion,naive-majority,purify-passive,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
shared-occlusion,naive-majority,purify-passive,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
shared-occlusion,naive-majority,v3-logodds,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
shared-occlusion,naive-majority,v3-logodds,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
shared-occlusion,naive-majority,v3-logodds,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
shared-occlusion,naive-majority,v3-logodds,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
shared-occlusion,naive-majority,v3-logodds,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
shared-occlusion,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,purify-active,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,purify-active,purify-passive,observation_count,False,20,20,4.0,1.0,-3.0,0,0,20
shared-occlusion,purify-active,purify-passive,path_length,False,20,20,4.585808116352437,4.376784280481677,-0.20902383587076212,0,11,9
shared-occlusion,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,purify-active,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,purify-active,v3-logodds,observation_count,False,20,20,4.0,1.0,-3.0,0,0,20
shared-occlusion,purify-active,v3-logodds,path_length,False,20,20,4.585808116352437,4.376784280481677,-0.20902383587076212,0,11,9
shared-occlusion,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
shared-occlusion,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
shared-occlusion,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
shared-occlusion,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
shared-occlusion,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,conformal-only,lineage-only,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,conformal-only,lineage-only,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,conformal-only,lineage-only,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,conformal-only,lineage-only,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,conformal-only,lineage-only,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,conformal-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,conformal-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,conformal-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,conformal-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,conformal-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-active,safe_success,True,20,20,0.4,0.45,0.05,3,13,4
structured-depth-dropout,conformal-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-active,observation_count,False,20,20,1.0,3.0,2.0,20,0,0
structured-depth-dropout,conformal-only,purify-active,path_length,False,20,20,4.376784280481677,5.421733321653584,1.04494904117191,14,3,3
structured-depth-dropout,conformal-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,conformal-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,conformal-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,conformal-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,conformal-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,conformal-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,conformal-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,lineage-only,naive-majority,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,lineage-only,naive-majority,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,lineage-only,naive-majority,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,lineage-only,naive-majority,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,lineage-only,naive-majority,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-active,safe_success,True,20,20,0.4,0.45,0.05,3,13,4
structured-depth-dropout,lineage-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-active,observation_count,False,20,20,1.0,3.0,2.0,20,0,0
structured-depth-dropout,lineage-only,purify-active,path_length,False,20,20,4.376784280481677,5.421733321653584,1.04494904117191,14,3,3
structured-depth-dropout,lineage-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,lineage-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,lineage-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,lineage-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,lineage-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,lineage-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,lineage-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-active,safe_success,True,20,20,0.4,0.45,0.05,3,13,4
structured-depth-dropout,naive-majority,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-active,observation_count,False,20,20,1.0,3.0,2.0,20,0,0
structured-depth-dropout,naive-majority,purify-active,path_length,False,20,20,4.376784280481677,5.421733321653584,1.04494904117191,14,3,3
structured-depth-dropout,naive-majority,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,naive-majority,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,naive-majority,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,naive-majority,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,naive-majority,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,naive-majority,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,naive-majority,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
structured-depth-dropout,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,purify-active,purify-passive,safe_success,True,20,20,0.45,0.4,-0.05,4,13,3
structured-depth-dropout,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,purify-active,purify-passive,observation_count,False,20,20,3.0,1.0,-2.0,0,0,20
structured-depth-dropout,purify-active,purify-passive,path_length,False,20,20,5.421733321653584,4.376784280481677,-1.04494904117191,3,3,14
structured-depth-dropout,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,purify-active,v3-logodds,safe_success,True,20,20,0.45,0.4,-0.05,4,13,3
structured-depth-dropout,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,purify-active,v3-logodds,observation_count,False,20,20,3.0,1.0,-2.0,0,0,20
structured-depth-dropout,purify-active,v3-logodds,path_length,False,20,20,5.421733321653584,4.376784280481677,-1.04494904117191,3,3,14
structured-depth-dropout,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
structured-depth-dropout,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
structured-depth-dropout,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
structured-depth-dropout,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
structured-depth-dropout,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,conformal-only,lineage-only,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,conformal-only,lineage-only,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,conformal-only,lineage-only,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,conformal-only,lineage-only,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,conformal-only,lineage-only,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,conformal-only,naive-majority,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
time-skew,conformal-only,naive-majority,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
time-skew,conformal-only,naive-majority,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
time-skew,conformal-only,naive-majority,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
time-skew,conformal-only,naive-majority,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
time-skew,conformal-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,conformal-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
time-skew,conformal-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,conformal-only,purify-active,observation_count,False,20,20,1.0,2.05,1.05,20,0,0
time-skew,conformal-only,purify-active,path_length,False,20,20,4.376784280481677,5.8505493582944785,1.4737650778128035,12,0,8
time-skew,conformal-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,conformal-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,conformal-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,conformal-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,conformal-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,conformal-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,conformal-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,conformal-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,conformal-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,conformal-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,lineage-only,naive-majority,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
time-skew,lineage-only,naive-majority,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
time-skew,lineage-only,naive-majority,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
time-skew,lineage-only,naive-majority,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
time-skew,lineage-only,naive-majority,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
time-skew,lineage-only,purify-active,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,lineage-only,purify-active,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
time-skew,lineage-only,purify-active,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,lineage-only,purify-active,observation_count,False,20,20,1.0,2.05,1.05,20,0,0
time-skew,lineage-only,purify-active,path_length,False,20,20,4.376784280481677,5.8505493582944785,1.4737650778128035,12,0,8
time-skew,lineage-only,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,lineage-only,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,lineage-only,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,lineage-only,purify-passive,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,lineage-only,purify-passive,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,lineage-only,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,lineage-only,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,lineage-only,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,lineage-only,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,lineage-only,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
time-skew,naive-majority,purify-active,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
time-skew,naive-majority,purify-active,safe_success,True,19,19,0.3684210526315789,0.42105263157894735,0.05263157894736842,7,4,8
time-skew,naive-majority,purify-active,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
time-skew,naive-majority,purify-active,observation_count,False,19,19,1.0,2.0,1.0,19,0,0
time-skew,naive-majority,purify-active,path_length,False,19,19,4.2186655043333365,5.860883993086486,1.6422184887531515,12,0,7
time-skew,naive-majority,purify-passive,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
time-skew,naive-majority,purify-passive,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
time-skew,naive-majority,purify-passive,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
time-skew,naive-majority,purify-passive,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
time-skew,naive-majority,purify-passive,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
time-skew,naive-majority,v3-logodds,unsafe_crossing,False,19,19,0.0,0.0,0.0,0,19,0
time-skew,naive-majority,v3-logodds,safe_success,True,19,19,0.3684210526315789,0.3684210526315789,0.0,0,19,0
time-skew,naive-majority,v3-logodds,wrong_detour,False,19,19,0.47368421052631576,0.47368421052631576,0.0,0,19,0
time-skew,naive-majority,v3-logodds,observation_count,False,19,19,1.0,1.0,0.0,0,19,0
time-skew,naive-majority,v3-logodds,path_length,False,19,19,4.2186655043333365,4.2186655043333365,0.0,0,19,0
time-skew,purify-active,purify-passive,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,purify-active,purify-passive,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
time-skew,purify-active,purify-passive,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,purify-active,purify-passive,observation_count,False,20,20,2.05,1.0,-1.05,0,0,20
time-skew,purify-active,purify-passive,path_length,False,20,20,5.8505493582944785,4.376784280481677,-1.4737650778128035,8,0,12
time-skew,purify-active,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,purify-active,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,8,4,8
time-skew,purify-active,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,purify-active,v3-logodds,observation_count,False,20,20,2.05,1.0,-1.05,0,0,20
time-skew,purify-active,v3-logodds,path_length,False,20,20,5.8505493582944785,4.376784280481677,-1.4737650778128035,8,0,12
time-skew,purify-passive,v3-logodds,unsafe_crossing,False,20,20,0.0,0.0,0.0,0,20,0
time-skew,purify-passive,v3-logodds,safe_success,True,20,20,0.4,0.4,0.0,0,20,0
time-skew,purify-passive,v3-logodds,wrong_detour,False,20,20,0.5,0.5,0.0,0,20,0
time-skew,purify-passive,v3-logodds,observation_count,False,20,20,1.0,1.0,0.0,0,20,0
time-skew,purify-passive,v3-logodds,path_length,False,20,20,4.376784280481677,4.376784280481677,0.0,0,20,0
